X,Y,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,ObjectId
2.43068607736127,42.6148178021019,2021/05/08 00:00:00+00,3,Dégradé,#F0E641,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200049211,CC Conflent-Canigó,1,1,3,1,1,2.43068607736127,42.6148178021019,653228,6168516,2154,47
2.03102725457684,44.3498419628505,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200069383,CC du Grand Villefranchois,1,1,2,1,1,2.03102725457684,44.3498419628505,622761,6361675,2154,48
3.62506375136126,43.9889669006771,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,243000270,CC du Pays Viganais,1,1,2,1,1,3.62506375136126,43.9889669006771,750143,6321306,2154,49
1.86880620257806,43.1091032294716,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200044469,CC du Pays de Mirepoix,1,1,2,1,1,1.86880620257806,43.1091032294716,607856,6223975,2154,50
2.75264335403094,42.4742535367606,2021/05/08 00:00:00+00,3,Dégradé,#F0E641,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,246600373,CC du Vallespir,1,1,3,1,1,2.75264335403094,42.4742535367606,679629,6152743,2154,51
-0.028961449460433,43.9248664365257,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,243200458,CC du Grand Armagnac,1,1,2,1,1,-0.0289614494604327,43.9248664365257,456798,6318650,2154,52
2.62593205880789,42.4495662499879,2021/05/08 00:00:00+00,3,Dégradé,#F0E641,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,246600548,CC du Haut Vallespir,1,1,3,1,1,2.62593205880789,42.4495662499879,669181,6150037,2154,53
1.0813414289768,43.614336168396,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200023620,CC de la Gascogne Toulousaine,1,1,2,1,1,1.0813414289768,43.614336168396,545086,6281358,2154,54
2.56690077720835,44.358674897601,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,241200187,CA Rodez,1,1,2,1,1,2.56690077720835,44.358674897601,665482,6362277,2154,55
0.393338933259239,43.1171617390729,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200070787,CC du Plateau de Lannemezan,1,1,2,1,1,0.393338933259238,43.1171617390729,487729,6227715,2154,56
